task,size,subset,positions,balanced_accuracy,macro_f1,auroc,ci95
seed1_trained_l10_m_full_previous_transfer,full,all,4644,0.7822149196949038,0.7794887659445887,0.8774122179661986,"[0.770394106740065, 0.7938591581884413]"
seed1_trained_l10_m_full_previous_transfer,full,current_ne_previous,2530,0.6962790197643479,0.6942743072421187,0.8131053108911114,"[0.6783243216593757, 0.7140620251990526]"
seed1_trained_l10_m_full_query_iid,full,all,20000,0.9973985022386015,0.997398246334414,,"[0.99662562423265, 0.9980620635047265]"
seed1_trained_l10_m_full_state_iid,full,all,20000,0.12644083247627713,0.04825492635688325,,"[0.12518897650483823, 0.12785490214301476]"
seed1_trained_l10_m_shuffled_A_iid,full,all,20000,0.5,0.34043465356330177,0.38533934068073883,"[0.5, 0.5]"
seed1_trained_l10_m_shuffled_B_iid,full,all,20000,0.5005771264984116,0.4619427836468764,0.501087980911398,"[0.49391486442583704, 0.5070521754576]"
seed1_trained_l10_m_shuffled_C_iid,full,all,20000,0.4995713429866031,0.356860676451665,0.5120156319004301,"[0.4973922810859062, 0.5017909087101378]"
seed1_trained_l10_m_shuffled_D_iid,full,all,20000,0.5161330480189492,0.4187962622810585,0.5767816407691952,"[0.512556511015377, 0.5198109631874073]"
seed1_trained_l10_m_shuffled_current_iid,full,all,20000,0.5107231341964279,0.37445073723269207,0.5171954826211053,"[0.508416579461446, 0.5128872303958665]"
seed1_trained_l10_m_shuffled_current_iid,full,current_ne_previous,9976,0.5230654460447154,0.3912970624469104,0.6056403522311079,"[0.5194665151411229, 0.5267076884528468]"
seed1_trained_l10_m_shuffled_current_transfer,full,all,4979,0.5,0.34615889691398555,0.015241538900946027,"[0.5, 0.5]"
seed1_trained_l10_m_shuffled_current_transfer,full,current_ne_previous,2530,0.5,0.33648046157880934,0.01696479969698125,"[0.5, 0.5]"
seed1_trained_l10_m_shuffled_previous_iid,full,all,18617,0.5267666013222007,0.5018262838887875,0.529215581196821,"[0.5200836569261215, 0.5331877083401015]"
seed1_trained_l10_m_shuffled_previous_iid,full,current_ne_previous,9976,0.5384677593098148,0.5269947770263146,0.5553768380875208,"[0.5285612028716992, 0.5476849155877125]"
seed1_trained_l10_m_shuffled_previous_transfer,full,all,4644,0.5002071251035626,0.32487210282742895,0.3646234038363656,"[0.5, 0.5008026409439729]"
seed1_trained_l10_m_shuffled_previous_transfer,full,current_ne_previous,2530,0.5004009623095429,0.3373700123765706,0.25333004979683116,"[0.5, 0.5012691432609689]"
seed1_trained_l10_m_shuffled_query_iid,full,all,20000,0.2658626564945468,0.19180706765654343,,"[0.260613480582414, 0.2708804120950799]"
seed1_trained_l10_m_shuffled_state_iid,full,all,20000,0.06244416909493234,0.011246492430332497,,"[0.062297373757670776, 0.06258117544100851]"
seed1_trained_l10_u_full_A_iid,full,all,20000,0.6883012778401578,0.6878771778334609,0.7649034461162987,"[0.6805760127010346, 0.6955511744500741]"
seed1_trained_l10_u_full_B_iid,full,all,20000,0.6788187970889034,0.67625463285987,0.758298790063642,"[0.6710088152346508, 0.6874264329982478]"
seed1_trained_l10_u_full_C_iid,full,all,20000,0.6834656767527103,0.6831543125147285,0.7632156220280383,"[0.6758537072992302, 0.691076260230943]"
seed1_trained_l10_u_full_D_iid,full,all,20000,0.6876411511525368,0.6871433279443784,0.7648457647284258,"[0.6796487584269684, 0.6955009840491093]"
seed1_trained_l10_u_full_current_iid,full,all,20000,0.999156500367665,0.9991493065976811,0.9999974478831722,"[0.9986884837790576, 0.9995640865746852]"
seed1_trained_l10_u_full_current_iid,full,current_ne_previous,9976,0.9989988391872382,0.9989975555065453,0.9999960207595767,"[0.9981962551782062, 0.9996963759048817]"
seed1_trained_l10_u_full_current_transfer,full,all,4979,0.9990041527502256,0.9989923164687304,0.9999987046942528,"[0.9980549242948371, 0.9997876113256448]"
seed1_trained_l10_u_full_current_transfer,full,current_ne_previous,2530,0.999209326077051,0.999209326077051,0.9999993749613257,"[0.9979830942418253, 1.0]"
seed1_trained_l10_u_full_previous_iid,full,all,18617,0.8815421455640069,0.8815892335063896,0.9542222351548608,"[0.8766377341291316, 0.8864927617793781]"
seed1_trained_l10_u_full_previous_iid,full,current_ne_previous,9976,0.8845438263089691,0.8845221864951769,0.95930334352662,"[0.8775950990943551, 0.8911445018715666]"
seed1_trained_l10_u_full_previous_transfer,full,all,4644,0.8515669060525113,0.8525237294303218,0.9437726862361189,"[0.8401746039036386, 0.8631189978845267]"
seed1_trained_l10_u_full_previous_transfer,full,current_ne_previous,2530,0.8136187801620225,0.8128876999410999,0.9171898761235852,"[0.7964571963401998, 0.8306955572782728]"
seed1_trained_l10_u_full_query_iid,full,all,20000,1.0,1.0,,"[1.0, 1.0]"
seed1_trained_l10_u_full_state_iid,full,all,20000,0.16147393675059724,0.11307842039489227,,"[0.15803466952720244, 0.165136877659728]"
seed1_trained_l10_u_shuffled_A_iid,full,all,20000,0.5275887630806344,0.4554017503801886,0.6096120121161206,"[0.5231415995815512, 0.5327518723865454]"
seed1_trained_l10_u_shuffled_B_iid,full,all,20000,0.5261512671006596,0.49227221985007497,0.5345583159129373,"[0.5202479536578004, 0.532285571549925]"
seed1_trained_l10_u_shuffled_C_iid,full,all,20000,0.5100869303502656,0.4141435009242657,0.529939623303649,"[0.5061678946147325, 0.5147789815173044]"
seed1_trained_l10_u_shuffled_D_iid,full,all,20000,0.5256185336430007,0.49610918323778175,0.5583148923598293,"[0.5193644004436258, 0.5328085894703153]"
seed1_trained_l10_u_shuffled_current_iid,full,all,20000,0.5287749871253212,0.450614040017671,0.5897576385757403,"[0.5243169811528423, 0.533223516419265]"
seed1_trained_l10_u_shuffled_current_iid,full,current_ne_previous,9976,0.5529412615880305,0.4669896040666977,0.6809866667309776,"[0.546616218814462, 0.5587656208609045]"
seed1_trained_l10_u_shuffled_current_transfer,full,all,4979,0.5143655883893974,0.4270497816612984,0.4153062718056627,"[0.5047437590482797, 0.5247867378261257]"
seed1_trained_l10_u_shuffled_current_transfer,full,current_ne_previous,2530,0.5317416515146876,0.4550476424725325,0.44850712637844464,"[0.5201075566204648, 0.5447217120130018]"
seed1_trained_l10_u_shuffled_previous_iid,full,all,18617,0.5459253354893889,0.5040967457877428,0.47980593882931216,"[0.5396411138915941, 0.5532527315791566]"
seed1_trained_l10_u_shuffled_previous_iid,full,current_ne_previous,9976,0.35300645682001613,0.2596660482374768,0.01573496168674776,"[0.34647030803896733, 0.35963971474982154]"
seed1_trained_l10_u_shuffled_previous_transfer,full,all,4644,0.5006042851676135,0.3261549588829781,0.5109876616597501,"[0.49974313851049706, 0.5015672126247641]"
seed1_trained_l10_u_shuffled_previous_transfer,full,current_ne_previous,2530,0.5012028869286287,0.339145406824147,0.41579385224460763,"[0.5, 0.5027822492926732]"
seed1_trained_l10_u_shuffled_query_iid,full,all,20000,0.18314522894625326,0.17919990730698596,,"[0.17750439004693602, 0.18876506540522858]"
seed1_trained_l10_u_shuffled_state_iid,full,all,20000,0.0625,0.011161832339146669,,"[0.0625, 0.0625]"
seed1_trained_l11_h_full_A_iid,full,all,20000,0.6875393078845229,0.6871794211367863,0.7623852188750001,"[0.6799399691370397, 0.6954150475342458]"
seed1_trained_l11_h_full_B_iid,full,all,20000,0.6789549635600591,0.6760659214377096,0.7561788238002661,"[0.6710120163255696, 0.6865084768770658]"
seed1_trained_l11_h_full_C_iid,full,all,20000,0.6825807616304291,0.68231431895396,0.7625615160665726,"[0.6745716733225292, 0.6901175174006735]"
seed1_trained_l11_h_full_D_iid,full,all,20000,0.6853742412124195,0.6849584964641466,0.7648885026057688,"[0.6778352138302802, 0.6933032260164951]"
seed1_trained_l11_h_full_current_iid,full,all,20000,0.9992079830694771,0.9991993496717708,0.9999973478001594,"[0.9987169297150967, 0.9995988039582423]"
seed1_trained_l11_h_full_current_iid,full,current_ne_previous,9976,0.9989988391872382,0.9989975555065453,0.9999954580387088,"[0.9982055551709003, 0.9996149849415126]"
seed1_trained_l11_h_full_current_transfer,full,all,4979,0.9990041527502256,0.9989923164687304,0.9999985427810344,"[0.9980684930499989, 0.9997920305571422]"
seed1_trained_l11_h_full_current_transfer,full,current_ne_previous,2530,0.999209326077051,0.999209326077051,0.9999993749613257,"[0.9979919658966581, 1.0]"
seed1_trained_l11_h_full_previous_iid,full,all,18617,0.8781487251131865,0.8776381803243181,0.9529489245067613,"[0.8732424123282152, 0.882985265383177]"
seed1_trained_l11_h_full_previous_iid,full,current_ne_previous,9976,0.8773453401888813,0.8773906548868948,0.9582158452549768,"[0.8703818223988506, 0.8845291919273406]"
seed1_trained_l11_h_full_previous_transfer,full,all,4644,0.8566855896656648,0.857406673911272,0.9447919646605564,"[0.845214779185215, 0.8673112069037445]"
seed1_trained_l11_h_full_previous_transfer,full,current_ne_previous,2530,0.8196966562306043,0.8193438529238558,0.9220239252303736,"[0.8037858935306884, 0.8369722175538374]"
seed1_trained_l11_h_full_query_iid,full,all,20000,1.0,1.0,,"[1.0, 1.0]"
seed1_trained_l11_h_full_state_iid,full,all,20000,0.16208044382611253,0.11371748364975784,,"[0.15889702846924125, 0.1655790069733491]"
seed1_trained_l11_h_shuffled_A_iid,full,all,20000,0.5252569553289251,0.4803829818897818,0.5735468857304137,"[0.5202259240090824, 0.5306017672797076]"
seed1_trained_l11_h_shuffled_B_iid,full,all,20000,0.5,0.3388866851778395,0.3524003283044865,"[0.5, 0.5]"
seed1_trained_l11_h_shuffled_C_iid,full,all,20000,0.504130368934343,0.38663673629743234,0.5403404661131,"[0.5009931972765224, 0.5076554690977338]"
seed1_trained_l11_h_shuffled_D_iid,full,all,20000,0.5,0.34141201264488935,0.4474236990702289,"[0.5, 0.5]"
seed1_trained_l11_h_shuffled_current_iid,full,all,20000,0.5008769673918335,0.3421577982649154,0.46422456642437504,"[0.4990633648956974, 0.5026532551219514]"
seed1_trained_l11_h_shuffled_current_iid,full,current_ne_previous,9976,0.49613153519899417,0.33486390038343267,0.36130297213084706,"[0.4941313487321592, 0.49805246944454834]"
seed1_trained_l11_h_shuffled_current_transfer,full,all,4979,0.6409678815986923,0.6342646696401992,0.7634180722353157,"[0.6284842774051718, 0.6534876790041351]"
seed1_trained_l11_h_shuffled_current_transfer,full,current_ne_previous,2530,0.6275160150534315,0.620100578532488,0.7527359505369394,"[0.6081476645005014, 0.6440287515148305]"
seed1_trained_l11_h_shuffled_previous_iid,full,all,18617,0.5005603527561935,0.33012609960581935,0.4311009751555929,"[0.5000788119425389, 0.5011056941415821]"
seed1_trained_l11_h_shuffled_previous_iid,full,current_ne_previous,9976,0.5017163790359145,0.3387319316754702,0.4084770683207445,"[0.5009932514425395, 0.5025604315233936]"
seed1_trained_l11_h_shuffled_previous_transfer,full,all,4644,0.5562325151117733,0.5352517842903106,0.6304951311668481,"[0.5428499625953992, 0.5697184338457536]"
seed1_trained_l11_h_shuffled_previous_transfer,full,current_ne_previous,2530,0.5191493098635478,0.4894382873922516,0.6012878296844617,"[0.5019545472548049, 0.5357802254051889]"
seed1_trained_l11_h_shuffled_query_iid,full,all,20000,0.4298558805355397,0.4317214255729573,,"[0.4229829579137046, 0.4370131342479121]"
seed1_trained_l11_h_shuffled_state_iid,full,all,20000,0.0625,0.011161832339146669,,"[0.0625, 0.0625]"
seed1_trained_l11_m_full_A_iid,full,all,20000,0.6505734918182791,0.6506400359988607,0.6960439056463218,"[0.6435547326679834, 0.6575853911762793]"
seed1_trained_l11_m_full_B_iid,full,all,20000,0.6447200630288258,0.6433163508948856,0.6894532704048378,"[0.6369347025100868, 0.6523717848916449]"
seed1_trained_l11_m_full_C_iid,full,all,20000,0.6487262079431932,0.6487123045397053,0.6603095576863446,"[0.6416325383124396, 0.6558020829669562]"
seed1_trained_l11_m_full_D_iid,full,all,20000,0.6489175100488085,0.6482822699092261,0.6886091019902794,"[0.641438307635469, 0.6554681275019606]"
seed1_trained_l11_m_full_current_iid,full,all,20000,0.9991593827584352,0.9991493114505614,0.9999971276175311,"[0.9986903599064905, 0.9995579441549927]"
seed1_trained_l11_m_full_current_iid,full,current_ne_previous,9976,0.9990997269999904,0.9990978010709843,0.9999954982330564,"[0.9983474294026858, 0.9997961814248552]"
seed1_trained_l11_m_full_current_transfer,full,all,4979,0.9990041527502256,0.9989923164687304,0.9999987046942528,"[0.9981603093785966, 0.9997856974131955]"
seed1_trained_l11_m_full_current_transfer,full,current_ne_previous,2530,0.999209326077051,0.999209326077051,0.9999993749613257,"[0.9979985400749573, 1.0]"
seed1_trained_l11_m_full_previous_iid,full,all,18617,0.7187209932174083,0.7187166276605121,0.7951255383932513,"[0.7118576141142317, 0.7261190742008449]"
seed1_trained_l11_m_full_previous_iid,full,current_ne_previous,9976,0.7520146210959231,0.751866850062992,0.8369810909710633,"[0.7423541565595216, 0.7615486527162751]"
seed1_trained_l11_m_full_previous_transfer,full,all,4644,0.7061717707988899,0.7062056472402469,0.7808360052162089,"[0.6916320900632705, 0.7201355883018744]"
seed1_trained_l11_m_full_previous_transfer,full,current_ne_previous,2530,0.7114305822672777,0.7109985203251753,0.7929009357453992,"[0.693098596854596, 0.7315099834163115]"
seed1_trained_l11_m_full_query_iid,full,all,20000,0.9788269167314273,0.9788277205719937,,"[0.9769202127651511, 0.9808541276251552]"
seed1_trained_l11_m_full_state_iid,full,all,20000,0.12526877719338958,0.042963384228322785,,"[0.12434823761611308, 0.12633102937815133]"
seed1_trained_l11_m_shuffled_A_iid,full,all,20000,0.5,0.34043465356330177,0.35072342624336544,"[0.5, 0.5]"
seed1_trained_l11_m_shuffled_B_iid,full,all,20000,0.5078103198655274,0.3894599845294314,0.5646239087670234,"[0.5045807586081391, 0.5110151180621118]"
seed1_trained_l11_m_shuffled_C_iid,full,all,20000,0.5,0.3347303994943951,0.5558588020358528,"[0.5, 0.5]"
seed1_trained_l11_m_shuffled_D_iid,full,all,20000,0.5,0.34141201264488935,0.3861633077979523,"[0.5, 0.5]"
seed1_trained_l11_m_shuffled_current_iid,full,all,20000,0.5344471318290243,0.4268737191678186,0.7177136704267988,"[0.5310586206060045, 0.5377865341545603]"
seed1_trained_l11_m_shuffled_current_iid,full,current_ne_previous,9976,0.5229652817302219,0.4021513413156834,0.6885772085186292,"[0.5187381506688009, 0.5275063472270788]"
seed1_trained_l11_m_shuffled_current_transfer,full,all,4979,0.5008536064874093,0.34804512585975816,0.44800869409217525,"[0.500208591901261, 0.5019028290051605]"
seed1_trained_l11_m_shuffled_current_transfer,full,current_ne_previous,2530,0.5008019246190858,0.33825832641972936,0.5483414286258962,"[0.5, 0.5019888623707239]"
seed1_trained_l11_m_shuffled_previous_iid,full,all,18617,0.53122130642975,0.488873882531945,0.502470110882365,"[0.525073156898648, 0.5369481694410456]"
seed1_trained_l11_m_shuffled_previous_iid,full,current_ne_previous,9976,0.6258639373096797,0.5860079671502929,0.7402815694445785,"[0.6183583168021669, 0.6331098790063514]"
seed1_trained_l11_m_shuffled_previous_transfer,full,all,4644,0.5126374177536864,0.379504716094848,0.485961562039077,"[0.5081562805196598, 0.5175788930495772]"
seed1_trained_l11_m_shuffled_previous_transfer,full,current_ne_previous,2530,0.4954544062413862,0.3362025127555882,0.26564018648653887,"[0.49071512468168443, 0.49986141019575664]"
seed1_trained_l11_m_shuffled_query_iid,full,all,20000,0.25959997125308126,0.24661775462072372,,"[0.25327870276188974, 0.26580566347891993]"
seed1_trained_l11_m_shuffled_state_iid,full,all,20000,0.0625,0.011161832339146669,,"[0.0625, 0.0625]"
seed1_trained_l11_u_full_A_iid,full,all,20000,0.6879847976595502,0.6875450188153489,0.7650434421727844,"[0.6801800233464252, 0.696280058480229]"
seed1_trained_l11_u_full_B_iid,full,all,20000,0.6815213533202125,0.6815698388717357,0.7600511328714187,"[0.6729698502928771, 0.689616584461625]"
seed1_trained_l11_u_full_C_iid,full,all,20000,0.6883428653283249,0.6874947962236038,0.7639067294580922,"[0.6803261701056386, 0.6957874532405632]"
seed1_trained_l11_u_full_D_iid,full,all,20000,0.6872962040113203,0.6867993804248764,0.7651104631936754,"[0.6795945664304399, 0.6950905890929142]"
seed1_trained_l11_u_full_current_iid,full,all,20000,0.999156500367665,0.9991493065976811,0.9999974178582683,"[0.9986598998004768, 0.9995644814840026]"
seed1_trained_l11_u_full_current_iid,full,current_ne_previous,9976,0.9989988391872382,0.9989975555065453,0.9999961011482721,"[0.9982132448875839, 0.9996953884802291]"
seed1_trained_l11_u_full_current_transfer,full,all,4979,0.9990041527502256,0.9989923164687304,0.9999985427810344,"[0.9980073504499398, 0.9997892162916404]"
seed1_trained_l11_u_full_current_transfer,full,current_ne_previous,2530,0.999209326077051,0.999209326077051,0.9999993749613257,"[0.9979951280172756, 1.0]"
seed1_trained_l11_u_full_previous_iid,full,all,18617,0.8814896355871111,0.8815358103569078,0.9544251159232073,"[0.8765547852801064, 0.8863831108634583]"
seed1_trained_l11_u_full_previous_iid,full,current_ne_previous,9976,0.8844339349623298,0.8844208478466762,0.9595201920325156,"[0.8770514133471549, 0.8913798928408885]"
seed1_trained_l11_u_full_previous_transfer,full,all,4644,0.8547038761187542,0.8555391449738172,0.9444652085554742,"[0.8429214356526687, 0.8653684719501877]"
seed1_trained_l11_u_full_previous_transfer,full,current_ne_previous,2530,0.8170136777213091,0.8165453032709671,0.9193350088536728,"[0.800875405168466, 0.8330425823337936]"
seed1_trained_l11_u_full_query_iid,full,all,20000,1.0,1.0,,"[1.0, 1.0]"
seed1_trained_l11_u_full_state_iid,full,all,20000,0.16344357191296294,0.11645679374820894,,"[0.16005971666590366, 0.16714316339330418]"
seed1_trained_l11_u_shuffled_A_iid,full,all,20000,0.5624677219496328,0.5569921984547369,0.58653917045114,"[0.5544059424738403, 0.5697342840444339]"
seed1_trained_l11_u_shuffled_B_iid,full,all,20000,0.519327233566404,0.5101161980957377,0.5259435551952912,"[0.5117858628723191, 0.5271639415890808]"
seed1_trained_l11_u_shuffled_C_iid,full,all,20000,0.5024148758464224,0.35949317157244126,0.5040836670807465,"[0.500048147312464, 0.5047998141289103]"
seed1_trained_l11_u_shuffled_D_iid,full,all,20000,0.5247144292686928,0.49824437190979554,0.5538616315759454,"[0.5176808306456118, 0.5312170575918317]"
seed1_trained_l11_u_shuffled_current_iid,full,all,20000,0.5220518106538287,0.485998778160198,0.5698519680163515,"[0.515997437834875, 0.5283657814924927]"
seed1_trained_l11_u_shuffled_current_iid,full,current_ne_previous,9976,0.5050802439957683,0.46682976605561755,0.5146345610294898,"[0.4962009463429509, 0.5136651801360287]"
seed1_trained_l11_u_shuffled_current_transfer,full,all,4979,0.5279827329267368,0.48018955142029246,0.48230401862131544,"[0.5177857656869823, 0.539326335168495]"
seed1_trained_l11_u_shuffled_current_transfer,full,current_ne_previous,2530,0.49247765955518497,0.4420198296931195,0.45025035924097806,"[0.47695619269615686, 0.5082235638794058]"
seed1_trained_l11_u_shuffled_previous_iid,full,all,18617,0.5343815236934599,0.4966169066546477,0.5468025725327614,"[0.5270741283235335, 0.5412826904990607]"
seed1_trained_l11_u_shuffled_previous_iid,full,current_ne_previous,9976,0.34774469514998924,0.27524802221404615,0.1490404001427703,"[0.340758460453883, 0.35493481041350144]"
seed1_trained_l11_u_shuffled_previous_transfer,full,all,4644,0.5,0.32441082339249344,0.46998562198832666,"[0.5, 0.5]"
seed1_trained_l11_u_shuffled_previous_transfer,full,current_ne_previous,2530,0.5,0.33648046157880934,0.8448185231461197,"[0.5, 0.5]"
seed1_trained_l11_u_shuffled_query_iid,full,all,20000,0.22845545258680752,0.18098198315851832,,"[0.22289010730526532, 0.23418474843600895]"
seed1_trained_l11_u_shuffled_state_iid,full,all,20000,0.06633571192819492,0.01914190639261647,,"[0.06508812068283167, 0.06753859322062036]"
seed1_trained_l1_h_full_A_iid,full,all,20000,0.6550852438840918,0.655101297099447,0.7117930265466659,"[0.6463720590757671, 0.6631904870796905]"
seed1_trained_l1_h_full_B_iid,full,all,20000,0.636219965126654,0.6309234832172277,0.7023220726089896,"[0.6276442243143612, 0.6451292855710704]"
seed1_trained_l1_h_full_C_iid,full,all,20000,0.6470860428450405,0.6455402644588671,0.710415586394624,"[0.639518360835026, 0.6553781220893071]"
seed1_trained_l1_h_full_D_iid,full,all,20000,0.6618112913231615,0.6617492881319067,0.7251935561214419,"[0.6529426981362535, 0.671260959681967]"
seed1_trained_l1_h_full_current_iid,full,all,20000,0.8473305698678713,0.8479898200269802,0.9469821348619399,"[0.8425333570825123, 0.8522868958761842]"
seed1_trained_l1_h_full_current_iid,full,current_ne_previous,9976,0.8480009743109885,0.847329537288074,0.950052815372891,"[0.8409700584285076, 0.8544598120959102]"
seed1_trained_l1_h_full_current_transfer,full,all,4979,0.8289709054899591,0.8311064095028755,0.9454771809224779,"[0.8187479062707496, 0.8384391980455965]"
seed1_trained_l1_h_full_current_transfer,full,current_ne_previous,2530,0.8177421602961683,0.8140372739639745,0.9419857853704698,"[0.8029179687689122, 0.8327987274764178]"
seed1_trained_l1_h_full_previous_iid,full,all,18617,0.7519551320578288,0.7519908961931063,0.8477308126696904,"[0.7446021818321673, 0.7585785607507021]"
seed1_trained_l1_h_full_previous_iid,full,current_ne_previous,9976,0.7023439735810592,0.702279155043195,0.8274937377206267,"[0.6931721609211898, 0.7118710054310629]"
seed1_trained_l1_h_full_previous_transfer,full,all,4644,0.747177339956383,0.7383720930232558,0.8611728667971957,"[0.7353488406468888, 0.7597219607478981]"
seed1_trained_l1_h_full_previous_transfer,full,current_ne_previous,2530,0.6874047206670912,0.6801816316477591,0.8270843008411145,"[0.6695903018584082, 0.7063403426704135]"
seed1_trained_l1_h_full_query_iid,full,all,20000,1.0,1.0,,"[1.0, 1.0]"
seed1_trained_l1_h_full_state_iid,full,all,20000,0.1339330268593089,0.07732273856123495,,"[0.13139151491262763, 0.1365523397646887]"
seed1_trained_l1_h_shuffled_A_iid,full,all,20000,0.4977924719080169,0.361670103795718,0.44560073078642215,"[0.4956594552514001, 0.5000626755063117]"
seed1_trained_l1_h_shuffled_B_iid,full,all,20000,0.5,0.3388866851778395,0.4490789030666034,"[0.5, 0.5]"
seed1_trained_l1_h_shuffled_C_iid,full,all,20000,0.5009855491164444,0.3352707073640684,0.5281186610296563,"[0.5003498554688639, 0.5016924519154634]"
seed1_trained_l1_h_shuffled_D_iid,full,all,20000,0.5,0.34141201264488935,0.4816201993387525,"[0.5, 0.5]"
seed1_trained_l1_h_shuffled_current_iid,full,all,20000,0.5,0.33967247754886426,0.446151545938263,"[0.5, 0.5]"
seed1_trained_l1_h_shuffled_current_iid,full,current_ne_previous,9976,0.5,0.3347559349159776,0.43806372572663344,"[0.5, 0.5]"
seed1_trained_l1_h_shuffled_current_transfer,full,all,4979,0.5110270187825809,0.4084376847738542,0.5439655914981312,"[0.504118068650705, 0.5174009431700854]"
seed1_trained_l1_h_shuffled_current_transfer,full,current_ne_previous,2530,0.5164741443376809,0.42829667633906665,0.5390883560920332,"[0.5056899666791057, 0.5281436792474916]"
seed1_trained_l1_h_shuffled_previous_iid,full,all,18617,0.5052818570437674,0.44919356543360134,0.5185995822988666,"[0.4996269594533603, 0.5115331348105709]"
seed1_trained_l1_h_shuffled_previous_iid,full,current_ne_previous,9976,0.5514367871532434,0.5011554258235333,0.6090432459025882,"[0.5430069677079631, 0.5598639350020662]"
seed1_trained_l1_h_shuffled_previous_transfer,full,all,4644,0.5755109395491917,0.5612025386214244,0.5893827486151412,"[0.5621591373711575, 0.5885518061751775]"
seed1_trained_l1_h_shuffled_previous_transfer,full,current_ne_previous,2530,0.5073526424447512,0.48283551580173195,0.3567208221008675,"[0.49077922621205444, 0.5248308928342081]"
seed1_trained_l1_h_shuffled_query_iid,full,all,20000,0.22280927887450747,0.15379721266938173,,"[0.21719002279175892, 0.2284969250595474]"
seed1_trained_l1_h_shuffled_state_iid,full,all,20000,0.06470296398724519,0.0168762926945086,,"[0.06359098523362045, 0.06584733205646369]"
seed1_trained_l1_m_full_A_iid,full,all,20000,0.5984974363904118,0.5872365618902956,0.6691745631299678,"[0.5916138414806412, 0.6055378493504107]"
seed1_trained_l1_m_full_B_iid,full,all,20000,0.5984746153197127,0.588799157080915,0.6661759383679011,"[0.591019980810758, 0.6058169271990792]"
seed1_trained_l1_m_full_C_iid,full,all,20000,0.5955096207768487,0.5906786459901173,0.6589540538863987,"[0.5887159209099143, 0.6024148402707559]"
seed1_trained_l1_m_full_D_iid,full,all,20000,0.6027580390467988,0.5897389798842634,0.6685346864137289,"[0.5960273474963532, 0.6092713640922541]"
seed1_trained_l1_m_full_current_iid,full,all,20000,0.8455181866046975,0.8448497948138536,0.9453580277625474,"[0.8406724548789845, 0.8508729782608963]"
seed1_trained_l1_m_full_current_iid,full,current_ne_previous,9976,0.8509619311293968,0.8508159017917343,0.9455161195412056,"[0.8439045303910154, 0.8586483762882914]"
seed1_trained_l1_m_full_current_transfer,full,all,4979,0.8376054136008398,0.8368419914884848,0.9436640767028251,"[0.8261075504525394, 0.8477871460896835]"
seed1_trained_l1_m_full_current_transfer,full,current_ne_previous,2530,0.8306198321021113,0.830434544190801,0.9326264562619813,"[0.8152046943018806, 0.84447466648025]"
seed1_trained_l1_m_full_previous_iid,full,all,18617,0.7470480270855642,0.7470826223231307,0.8449372241638501,"[0.7406612055135089, 0.7540074002830516]"
seed1_trained_l1_m_full_previous_iid,full,current_ne_previous,9976,0.7291621247053754,0.7287296289055742,0.8376120216470679,"[0.7211281808452603, 0.7380255803612291]"
seed1_trained_l1_m_full_previous_transfer,full,all,4644,0.7486870311820806,0.7481565513329552,0.8323312069727784,"[0.7358682568885676, 0.761453635462314]"
seed1_trained_l1_m_full_previous_transfer,full,current_ne_previous,2530,0.7154820829538828,0.7124860364304755,0.7514446206359019,"[0.6975199872970742, 0.7332447363579987]"
seed1_trained_l1_m_full_query_iid,full,all,20000,0.9980992611012616,0.9980972163323205,,"[0.9975026125710266, 0.9986705976594011]"
seed1_trained_l1_m_full_state_iid,full,all,20000,0.11465108824297902,0.06950161353752728,,"[0.11169870781739887, 0.11770024929613059]"
seed1_trained_l1_m_shuffled_A_iid,full,all,20000,0.5049079804469204,0.3980665049190111,0.5250032706622492,"[0.5013697887457502, 0.5085643905138076]"
seed1_trained_l1_m_shuffled_B_iid,full,all,20000,0.5032283501314675,0.4660627927868206,0.5063896476818639,"[0.49730840791363007, 0.5088321744693315]"
seed1_trained_l1_m_shuffled_C_iid,full,all,20000,0.5001988328916774,0.34175201626380086,0.4722169122892488,"[0.4990107149385528, 0.5013651095279976]"
seed1_trained_l1_m_shuffled_D_iid,full,all,20000,0.5135219920224765,0.4247687682219139,0.5244685062298767,"[0.5095007826637319, 0.5176858279763652]"
seed1_trained_l1_m_shuffled_current_iid,full,all,20000,0.5266136744461326,0.43603109021119546,0.6339788674318027,"[0.522737239852235, 0.5306191633391816]"
seed1_trained_l1_m_shuffled_current_iid,full,current_ne_previous,9976,0.49499725070661665,0.3972719600283891,0.51253826501902,"[0.4893391437480875, 0.5005734130209725]"
seed1_trained_l1_m_shuffled_current_transfer,full,all,4979,0.5776871765378679,0.5777120856338569,0.6088393607148015,"[0.5638892865454567, 0.5919861436208953]"
seed1_trained_l1_m_shuffled_current_transfer,full,current_ne_previous,2530,0.6659296418965923,0.6622189159502592,0.7633816092370715,"[0.6475103645249182, 0.6840875762376485]"
seed1_trained_l1_m_shuffled_previous_iid,full,all,18617,0.513942331285935,0.48895902585106454,0.5176754528934989,"[0.5074966286785167, 0.5205420708584756]"
seed1_trained_l1_m_shuffled_previous_iid,full,current_ne_previous,9976,0.4931085986964169,0.46973677395924784,0.5262544655920306,"[0.48414415330907457, 0.5019373407495794]"
seed1_trained_l1_m_shuffled_previous_transfer,full,all,4644,0.47734812992967035,0.4772680242373942,0.47177748633717365,"[0.46158260945139173, 0.49276938137897514]"
